Key	Value
[NAME]试图参与瑶池丹会，然而他在炼丹之道上的造诣不足，惨被淘汰。虽然无望仙缘，[NAME]依然在这个过程中感悟良多，获益匪浅。	[NAME]试图参与瑶池丹会，然而他在炼丹之道上的造诣不足，惨被淘汰。虽然无望仙缘，[NAME]依然在这个过程中感悟良多，获益匪浅。
[NAME]虽仅有金丹修为，但其对炼丹一道的独到理解却折服在场诸多高人，最终被选为优胜，名动天下。因[NAME]宗门已有《九转金丹直指》传承，此次优胜便选择了一葫芦玉虚宫珍藏的造化神丹作为奖励。	[NAME]虽仅有金丹修为，但其对炼丹一道的独到理解却折服在场诸多高人，最终被选为优胜，名动天下。因[NAME]宗门已有《九转金丹直指》传承，此次优胜便选择了一葫芦玉虚宫珍藏的造化神丹作为奖励。
[NAME]展示出在炼丹之道上高超的理解，并折服诸多与会之人，拔得头筹，名声大振。因[NAME]宗门已有《九转金丹直指》传承，此次优胜便选择了一葫芦玉虚宫珍藏的造化神丹作为奖励。	[NAME]展示出在炼丹之道上高超的理解，并折服诸多与会之人，拔得头筹，名声大振。因[NAME]宗门已有《九转金丹直指》传承，此次优胜便选择了一葫芦玉虚宫珍藏的造化神丹作为奖励。
[NAME]虽仅有金丹修为，但其对剑术一道的独到理解却折服在场诸多高人，最终被选为优胜，名动天下。	[NAME]虽仅有金丹修为，但其对剑术一道的独到理解却折服在场诸多高人，最终被选为优胜，名动天下。
真·昆仑剑神	真·昆仑剑神
第%s年，以金丹修为于昆仑法会斗剑优胜！	第%s年，以金丹修为于昆仑法会斗剑优胜！
[NAME]展示出在剑术之道上高超的理解，并折服诸多与会之人，拔得头筹，名声大振。	[NAME]展示出在剑术之道上高超的理解，并折服诸多与会之人，拔得头筹，名声大振。
昆仑剑神	昆仑剑神
第%s年，昆仑法会斗剑优胜！	第%s年，昆仑法会斗剑优胜！
[NAME]虽然精通御剑之术，但是却在因心境波动而失手，最终遗憾出局。虽然如此，[NAME]也获益匪浅，并为宗门争取了不少名声。	[NAME]虽然精通御剑之术，但是却在因心境波动而失手，最终遗憾出局。虽然如此，[NAME]也获益匪浅，并为宗门争取了不少名声。
[NAME]试图参与赤楼斗剑，然而他在御剑之道上的造诣不足，惨被淘汰。虽然无望仙缘，[NAME]依然在这个过程中感悟良多，获益匪浅。	[NAME]试图参与赤楼斗剑，然而他在御剑之道上的造诣不足，惨被淘汰。虽然无望仙缘，[NAME]依然在这个过程中感悟良多，获益匪浅。
[NAME]虽仅有金丹修为，但其对剑术一道的独到理解却折服在场诸多高人，最终被选为优胜，名动天下。因[NAME]宗门已有《七杀剑诀》传承，此次优胜便选择了一颗天道神丹作为奖励。	[NAME]虽仅有金丹修为，但其对剑术一道的独到理解却折服在场诸多高人，最终被选为优胜，名动天下。因[NAME]宗门已有《七杀剑诀》传承，此次优胜便选择了一颗天道神丹作为奖励。
[NAME]展示出在剑术之道上高超的理解，并折服诸多与会之人，拔得头筹，名声大振。因[NAME]宗门已有《七杀剑诀》传承，此次优胜便选择了一颗天道神丹作为奖励。	[NAME]展示出在剑术之道上高超的理解，并折服诸多与会之人，拔得头筹，名声大振。因[NAME]宗门已有《七杀剑诀》传承，此次优胜便选择了一颗天道神丹作为奖励。
[NAME]虽仅有金丹修为，但其对术法一道的独到理解却折服在场诸多高人，最终被选为优胜，名动天下。	[NAME]虽仅有金丹修为，但其对术法一道的独到理解却折服在场诸多高人，最终被选为优胜，名动天下。
真·昆仑法王	真·昆仑法王
第%s年，以金丹修为于昆仑法会斗法优胜！	第%s年，以金丹修为于昆仑法会斗法优胜！
[NAME]展示出在术法之道上高超的理解，并折服诸多与会之人，拔得头筹，名声大振。	[NAME]展示出在术法之道上高超的理解，并折服诸多与会之人，拔得头筹，名声大振。
昆仑法王	昆仑法王
第%s年，昆仑法会斗法优胜！	第%s年，昆仑法会斗法优胜！
[NAME]虽然精通咒法之术，但是却在因心境波动而失手，最终遗憾出局。虽然如此，[NAME]也获益匪浅，并为宗门争取了不少名声。	[NAME]虽然精通咒法之术，但是却在因心境波动而失手，最终遗憾出局。虽然如此，[NAME]也获益匪浅，并为宗门争取了不少名声。
[NAME]试图参与幽墟斗法，然而他在术法之道上的造诣不足，惨被淘汰。虽然无望仙缘，[NAME]依然在这个过程中感悟良多，获益匪浅。	[NAME]试图参与幽墟斗法，然而他在术法之道上的造诣不足，惨被淘汰。虽然无望仙缘，[NAME]依然在这个过程中感悟良多，获益匪浅。
[NAME]虽仅有金丹修为，但其对术法一道的独到理解却折服在场诸多高人，最终被选为优胜，名动天下。因[NAME]宗门已有《太上忘情道》传承，此次优胜便选择了一颗天道神丹作为奖励。	[NAME]虽仅有金丹修为，但其对术法一道的独到理解却折服在场诸多高人，最终被选为优胜，名动天下。因[NAME]宗门已有《太上忘情道》传承，此次优胜便选择了一颗天道神丹作为奖励。
[NAME]展示出在术法之道上高超的理解，并折服诸多与会之人，拔得头筹，名声大振。因[NAME]宗门已有《太上忘情道》传承，此次优胜便选择了一颗天道神丹作为奖励。	[NAME]展示出在术法之道上高超的理解，并折服诸多与会之人，拔得头筹，名声大振。因[NAME]宗门已有《太上忘情道》传承，此次优胜便选择了一颗天道神丹作为奖励。
[NAME]亮出了自己门派的名号做宣传，可惜在%s并没有什么人知道这个门派，最终只有区区%s人表示希望加入宗门。	[NAME]亮出了自己门派的名号做宣传，可惜在%s并没有什么人知道这个门派，最终只有区区%s人表示希望加入宗门。
[NAME]亮出了自己门派的名号，引起了一些有心求仙之人的关注，大约有%s人表达了自己加入宗门的愿望。	[NAME]亮出了自己门派的名号，引起了一些有心求仙之人的关注，大约有%s人表达了自己加入宗门的愿望。
[NAME]亮出了自己门派的名号，在%s引起了小范围的轰动，最终有%s人表达了希望加入宗门的愿望。	[NAME]亮出了自己门派的名号，在%s引起了小范围的轰动，最终有%s人表达了希望加入宗门的愿望。
[NAME]亮出了自己门派的名号，闻者无不蜂拥，[NAME]初步筛选后挑选了%s名有缘的弟子来宗门接受审核。	[NAME]亮出了自己门派的名号，闻者无不蜂拥，[NAME]初步筛选后挑选了%s名有缘的弟子来宗门接受审核。
[NAME]亮出了自己门派的名号，%s全城沸腾了。无数求仙者蜂拥而至，[NAME]依靠神通才筛选出了%s名有缘人前往宗门进一步审核。	[NAME]亮出了自己门派的名号，%s全城沸腾了。无数求仙者蜂拥而至，[NAME]依靠神通才筛选出了%s名有缘人前往宗门进一步审核。
[NAME]离开了仙缘大会。	[NAME]离开了仙缘大会。
[NAME]随意挑选了一条蜿蜒的小路深入地宫。[IT]一路深入，竟然接连找到许多宝物灵丹，甚至找到一柄宝光凌然的法宝。刚准备继续深入地宫，[NAME]突然感觉脑海中一阵撕裂般的疼痛，就此失去了意识。	[NAME]随意挑选了一条蜿蜒的小路深入地宫。[IT]一路深入，竟然接连找到许多宝物灵丹，甚至找到一柄宝光凌然的法宝。刚准备继续深入地宫，[NAME]突然感觉脑海中一阵撕裂般的疼痛，就此失去了意识。
[NAME]随意挑选了一条蜿蜒的小路深入地宫。[IT]机缘不错，竟然接连找到许多宝物和丹药。正当[NAME]兴致冲冲，准备继续深入地宫，突然感觉脑海中一阵撕裂般的疼痛，就此失去了意识。	[NAME]随意挑选了一条蜿蜒的小路深入地宫。[IT]机缘不错，竟然接连找到许多宝物和丹药。正当[NAME]兴致冲冲，准备继续深入地宫，突然感觉脑海中一阵撕裂般的疼痛，就此失去了意识。
[NAME]随意挑选了一条蜿蜒的小路深入地宫。[IT]刚刚进入一间密室，找到一些天材地宝时，突然感觉脑海中一阵撕裂般的疼痛，就此失去了意识。	[NAME]随意挑选了一条蜿蜒的小路深入地宫。[IT]刚刚进入一间密室，找到一些天材地宝时，突然感觉脑海中一阵撕裂般的疼痛，就此失去了意识。
等[NAME]苏醒，已经倒在邪帝陵外一处无人的深山。仔细回想之下，[NAME]脑海中竟然浮现一门艰涩的功法。正是邪帝昔日纵横天下的《他化自在大法》。	等[NAME]苏醒，已经倒在邪帝陵外一处无人的深山。仔细回想之下，[NAME]脑海中竟然浮现一门艰涩的功法。正是邪帝昔日纵横天下的《他化自在大法》。
等[NAME]苏醒，已经倒在邪帝陵外一处无人的深山，全身修为竟然大进。	等[NAME]苏醒，已经倒在邪帝陵外一处无人的深山，全身修为竟然大进。
[NAME]不愿意趟这趟浑水，离开了邪帝陵。	[NAME]不愿意趟这趟浑水，离开了邪帝陵。
[NAME]遁光飞快，瞬间抓到了宝物，趁众人尚未赶上，便离开此地。	[NAME]遁光飞快，瞬间抓到了宝物，趁众人尚未赶上，便离开此地。
[NAME]架起遁光靠近宝物，也许是机缘所致，宝物有灵竟然主动投向[NAME]而来，[NAME]大喜之下收起宝物，赶忙离开此地。	[NAME]架起遁光靠近宝物，也许是机缘所致，宝物有灵竟然主动投向[NAME]而来，[NAME]大喜之下收起宝物，赶忙离开此地。
[NAME]架起遁光靠近宝物，然而同时亦有多名修行者一起围了上来。[NAME]施展神通，压服众人。虽然受了些伤，但总算成功夺得了宝物。	[NAME]架起遁光靠近宝物，然而同时亦有多名修行者一起围了上来。[NAME]施展神通，压服众人。虽然受了些伤，但总算成功夺得了宝物。
[NAME]架起遁光靠近宝物，然而同时亦有多名修行者一起围了上来。[NAME]施展神通，但却不敌他人，反而受伤甚重，只能铩羽而归。	[NAME]架起遁光靠近宝物，然而同时亦有多名修行者一起围了上来。[NAME]施展神通，但却不敌他人，反而受伤甚重，只能铩羽而归。
[NAME]架起遁光追逐，但是却跟不上宝物飞遁的速度，只能眼睁睁的看着宝物远去天边。	[NAME]架起遁光追逐，但是却跟不上宝物飞遁的速度，只能眼睁睁的看着宝物远去天边。
[NAME]遁光飞快，瞬间收取了宝物，趁众人尚未赶上，便离开此地。	[NAME]遁光飞快，瞬间收取了宝物，趁众人尚未赶上，便离开此地。
金鳌剑	金鳌剑
先天五行剑之一，封印金鳌元神，迅捷无匹。	先天五行剑之一，封印金鳌元神，迅捷无匹。
碧蜈剑	碧蜈剑
先天五行剑之一，封印碧蜈元神，灵气充沛。	先天五行剑之一，封印碧蜈元神，灵气充沛。
黑螭剑	黑螭剑
先天五行剑之一，封印黑螭元神，灵动如意。	先天五行剑之一，封印黑螭元神，灵动如意。
火凰剑	火凰剑
先天五行剑之一，封印火凰元神，威力无穷。	先天五行剑之一，封印火凰元神，威力无穷。
土麟剑	土麟剑
先天五行剑之一，封印麒麟元神，底力浑厚。	先天五行剑之一，封印麒麟元神，底力浑厚。
混沌琢	混沌琢
天府奇珍，以天劫之息凝练而成。	天府奇珍，以天劫之息凝练而成。
[NAME]不愿意趟这趟浑水，离开了玉晶潭。	[NAME]不愿意趟这趟浑水，离开了玉晶潭。
[NAME]来到观海城，展开神识搜索，很快就找到了传言的来处。[NAME]略施小术便从那名幸存的渔夫记忆中提取出了事发地点的记忆。	[NAME]来到观海城，展开神识搜索，很快就找到了传言的来处。[NAME]略施小术便从那名幸存的渔夫记忆中提取出了事发地点的记忆。
[NAME]不愿意多花功夫，离开了观海城。	[NAME]不愿意多花功夫，离开了观海城。
[NAME]尝试用神念靠近裂缝，裂缝中突然传来一阵可怕的吸力，将[NAME]的意识卷入其中。在经过一个光怪陆离的通道后，[NAME]来到一个陌生的世界。	[NAME]尝试用神念靠近裂缝，裂缝中突然传来一阵可怕的吸力，将[NAME]的意识卷入其中。在经过一个光怪陆离的通道后，[NAME]来到一个陌生的世界。
